sensor_id,temperature,humidity,ph_level,soil_moisture,nitrogen_level,phosphorus_level,potassium_level,timestamp,location_latitude,location_longitude,altitude,soil_type,crop_type,field_size
389,26.05,98.88,6.59,56.02,67.49,34.52,41.21,10/19/2022 02:03:57,-6.2057964,106.7057733,2239.05,clayey,wheat,95.17
390,13.85,15.89,12.1,80.36,46.69,8.62,47.25,11/20/2022 21:24:44,48.3920947,10.8553557,9731.29,clayey,soybean,157.18
391,30.35,8.37,7.59,50.73,66.36,21.49,77.14,3/9/2022 01:18:13,31.6426016,130.5508575,9331.94,clayey,corn,735.95
392,66.79,91.73,4.96,2.58,62.49,47.15,74.39,3/18/2022 03:12:52,14.5665991,121.0022623,1346.9,clayey,wheat,534.15
393,24.08,19.32,6.39,55.71,6.87,18.1,57.35,12/3/2022 21:53:40,13.4689232,120.9800797,4601.65,loamy,soybean,825.75
394,1.25,73.24,4.47,13.09,87.17,72.25,60.99,10/16/2022 20:47:06,52.4934588,82.7806142,9971.55,sandy,corn,629.15
395,41.01,17.95,6.16,28.48,33.63,32.36,85.08,2/15/2022 07:34:59,13.3132472,12.6158803,9627.32,clayey,corn,917.27
396,61.34,3.69,8.3,24.07,71.66,77.77,30.43,6/5/2022 12:34:15,44.840524,82.353656,6918.09,loamy,soybean,660.82
397,31.9,88.93,11.4,88.25,67.64,81.78,57.14,8/14/2022 21:58:34,41.0832289,-7.8225565,7183.05,sandy,wheat,81.49
398,83.14,98.99,7.78,60.51,50.84,37.25,97.1,1/22/2022 16:09:51,-0.3915604,102.2862694,4477.66,clayey,wheat,488.99
399,65.36,90.13,11.39,46.68,46.91,24.12,66.61,6/24/2022 10:29:32,48.47092,24.94678,3751.92,loamy,soybean,951.27
400,90.6,56.49,3.12,55.32,46.67,42.86,37.66,7/19/2022 02:52:17,46.62222,29.91333,170.41,clayey,soybean,368.16
401,88.18,78.32,10.53,18.81,87.7,94.26,31.27,6/22/2022 16:21:45,30.20003,115.038835,2586.84,sandy,soybean,434.69
402,86.77,16.26,0.66,26.17,54.15,91.3,92.44,1/19/2022 19:33:59,-3.5508343,128.6320086,2515.39,sandy,corn,557.32
403,72.27,24.87,11.81,76.16,48.64,72.48,19.28,6/13/2022 18:11:20,31.298974,120.585289,9800.07,clayey,soybean,678.97
404,25.19,2.27,5.46,60.55,34.21,46.03,35.31,11/20/2022 15:30:10,30.063748,113.562835,2824.84,sandy,wheat,19.33
405,97.34,54.74,6.29,72.89,98.05,72.36,93.12,3/4/2022 04:57:42,-19.2773694,30.525031,174.94,clayey,wheat,136.29
406,21.82,5.57,4.82,76.66,28.87,68.01,37.06,3/4/2022 22:45:53,26.629211,101.266195,176.35,clayey,soybean,322.34
407,30.45,87.19,11.01,61.32,99.71,96.28,39.19,3/15/2022 01:34:28,40.1507542,69.4903717,390.66,loamy,wheat,188.95
408,17.21,32.6,7.59,63.32,77.12,47.26,37.15,12/25/2022 11:16:37,13.3875121,-81.3756862,1746.58,clayey,corn,727.24
409,63.5,86.55,0.19,71.43,33.22,7.52,61.97,7/3/2022 17:49:59,-23.7219872,44.3827547,3417.9,sandy,wheat,530.51
410,79.24,8.47,8.93,68.91,64.78,56.58,20.65,9/13/2022 08:31:40,49.4576263,35.1200067,7505.62,sandy,corn,617.91
411,28.21,76.29,1.75,13.36,36.99,35.92,44.77,9/6/2022 18:14:30,22.270978,113.576677,4602.76,clayey,wheat,534.09
412,56.05,69.79,10.24,97.58,63.28,3.93,37.86,7/12/2022 01:22:50,41.43999,22.79536,862.96,clayey,soybean,697.59
413,24.0,6.4,12.5,2.81,22.09,13.19,6.0,9/18/2022 07:49:23,20.6589523,-105.2363025,2159.54,sandy,wheat,562.99
414,94.76,31.82,8.8,75.31,39.64,90.97,33.38,7/16/2022 17:06:55,-24.6664408,25.5325797,3664.99,sandy,soybean,380.11
415,98.81,93.17,5.02,63.99,26.48,63.19,49.47,7/3/2022 02:58:43,33.5311408,131.3266966,9534.77,sandy,soybean,469.03
416,56.36,0.62,5.09,18.09,85.3,28.82,43.61,6/21/2022 01:10:06,36.8903434,38.3500108,7873.44,loamy,corn,370.07
417,11.02,66.28,1.93,98.51,38.51,68.87,76.43,5/24/2022 09:39:11,30.145729,120.589457,2626.27,loamy,wheat,577.65
418,40.67,79.71,0.52,50.45,31.32,55.77,91.4,2/19/2022 08:14:49,29.591108,114.300474,1519.7,loamy,soybean,302.66
419,35.29,10.71,8.75,76.01,48.45,15.72,13.19,10/3/2022 09:32:07,-20.4438418,-44.7653198,1189.44,loamy,corn,68.0
420,27.45,21.97,0.34,84.81,19.88,71.86,38.3,9/22/2022 20:25:30,41.782855,-8.5011003,4727.48,sandy,corn,796.86
421,83.67,79.36,2.89,40.14,95.11,72.38,49.72,2/3/2022 15:22:33,-11.7283752,-49.0686083,9642.37,loamy,wheat,153.27
422,55.68,81.77,13.56,43.97,39.12,43.18,42.41,10/29/2022 11:37:27,60.0456385,30.3403569,5188.18,loamy,wheat,292.78
423,66.82,40.1,12.09,4.33,54.02,96.03,57.83,4/20/2022 04:19:22,12.7360955,123.9014967,3698.66,sandy,corn,444.69
424,69.54,12.07,5.96,98.56,16.02,69.53,0.43,5/24/2022 20:04:47,-6.8348685,110.6735079,4476.13,loamy,soybean,131.26
425,27.46,88.0,6.99,47.31,92.56,61.49,3.7,9/4/2022 09:15:53,48.3238703,38.5208692,8352.71,sandy,soybean,274.48
426,79.0,21.77,7.54,53.94,11.79,9.75,73.6,4/21/2022 09:25:58,11.446769,125.491172,1762.47,loamy,corn,59.28
427,28.92,28.4,8.52,73.14,75.7,59.7,19.55,5/11/2022 04:27:22,49.7708764,22.0252771,9391.99,clayey,soybean,663.77
428,63.62,76.84,11.52,20.69,92.98,3.24,17.17,5/9/2022 23:28:34,-23.8879561,35.3959879,6013.64,loamy,soybean,7.35
429,38.03,20.44,6.12,76.28,30.33,65.36,2.18,12/13/2022 05:49:43,30.939169,100.311368,6151.35,loamy,corn,765.92
430,11.57,93.26,4.18,79.67,17.02,17.26,71.83,6/14/2022 11:54:04,51.6406279,15.0625181,2874.34,sandy,wheat,676.7
431,61.57,34.25,10.17,57.74,47.76,31.39,17.03,12/23/2022 20:21:39,-10.0017,124.4251,2471.53,clayey,corn,821.51
432,27.59,54.38,0.17,18.01,24.38,66.14,87.97,6/4/2022 20:11:23,57.423063,25.900378,648.44,clayey,corn,604.76
433,45.78,86.45,1.67,53.23,58.59,98.56,96.06,9/8/2022 02:34:23,8.0093062,-62.4015536,8833.08,loamy,corn,248.87
434,43.49,26.31,5.48,89.5,71.07,20.81,50.14,1/11/2022 03:54:13,44.4466286,18.6510559,4875.13,loamy,wheat,530.85
435,5.22,82.9,5.82,69.06,25.77,99.58,66.2,10/17/2022 17:00:28,24.7932832,68.3001994,5943.09,clayey,wheat,601.16
436,28.83,61.61,9.56,62.86,37.29,1.2,78.36,8/10/2022 13:04:02,46.987383,123.769368,7426.76,clayey,corn,20.64
437,20.82,43.66,9.97,88.8,18.04,30.57,91.84,12/4/2022 05:22:53,-22.8450713,-45.4874873,6887.5,sandy,wheat,375.03
438,3.85,84.91,4.47,75.11,98.5,38.11,17.23,5/12/2022 19:51:57,-8.4635,115.0159,5680.55,loamy,corn,934.07
439,43.38,97.67,8.9,70.32,75.46,53.21,6.68,1/30/2022 19:06:00,52.7066595,21.2481067,287.64,clayey,wheat,172.0
440,11.6,52.82,2.45,45.6,48.08,78.79,21.1,6/16/2022 00:34:41,-13.6211552,29.3889082,5852.08,clayey,wheat,394.21
441,64.36,49.89,7.87,92.15,28.26,57.18,24.78,1/30/2022 00:14:46,-7.4061863,109.6490516,3159.71,sandy,soybean,837.29
442,3.27,70.36,0.9,84.93,64.49,91.08,35.25,3/15/2022 20:10:49,14.5618599,121.0130439,5651.13,clayey,wheat,757.39
443,54.65,43.02,2.81,72.76,18.9,15.51,10.25,1/29/2022 14:22:48,13.5957,-89.8270894,1714.51,loamy,soybean,257.04
444,20.62,33.66,10.47,40.46,68.31,53.41,46.55,1/5/2022 12:53:45,47.6015566,-122.3323351,7003.47,sandy,soybean,299.09
445,71.03,88.39,11.68,17.57,56.24,38.65,53.35,2/11/2022 17:27:05,50.274287,32.9356191,424.62,clayey,wheat,325.46
446,33.99,16.78,10.16,54.13,14.45,10.26,43.77,4/22/2022 16:48:34,-23.8158392,-45.3664809,755.28,sandy,corn,496.14
447,22.43,28.7,10.36,11.86,7.4,94.54,42.43,6/21/2022 01:18:35,22.919769,113.618216,6183.48,loamy,corn,634.72
448,33.06,28.4,7.19,24.28,58.88,12.46,94.99,10/21/2022 08:35:31,8.6020718,-82.7247254,8391.84,sandy,wheat,447.24
449,62.81,49.56,0.07,83.57,29.81,34.19,65.57,7/7/2022 15:17:32,2.965147,99.0626377,5466.35,clayey,soybean,707.23
450,7.37,92.5,5.09,56.03,41.12,75.17,18.7,9/21/2022 09:22:32,-6.2002533,106.8221628,9385.7,loamy,wheat,281.61
451,51.32,12.42,12.8,87.68,40.59,27.75,80.02,10/30/2022 14:30:14,49.0096906,2.5479245,868.76,clayey,soybean,488.2
452,75.39,4.6,9.76,68.55,86.46,77.64,57.65,11/2/2022 06:28:30,16.2093368,100.3722477,6423.92,sandy,wheat,135.55
453,37.9,8.88,5.94,99.11,12.18,36.66,77.34,1/29/2022 07:12:36,-6.90821,-79.5772008,5375.71,clayey,wheat,145.72
454,17.71,99.18,1.34,44.0,29.01,15.76,74.0,7/25/2022 12:01:07,59.3544768,18.0283975,5878.48,sandy,wheat,897.07
455,47.24,36.0,1.91,53.78,97.17,77.72,82.48,12/3/2022 08:07:28,45.050726,64.9798593,4702.37,loamy,corn,661.72
456,69.19,54.32,5.73,23.34,94.28,24.7,67.4,8/7/2022 01:36:29,13.5924758,100.1031202,7095.88,sandy,wheat,168.32
457,7.41,0.92,13.89,59.22,91.36,96.96,23.12,5/29/2022 05:58:53,41.1856135,-7.8080717,6524.21,clayey,wheat,157.33
458,51.34,11.8,13.84,95.3,39.88,36.2,31.16,12/5/2022 17:59:04,-17.8766507,30.6775054,5025.28,sandy,corn,512.61
459,41.44,31.76,4.6,41.1,82.29,62.94,51.56,10/31/2022 20:38:08,43.5111646,16.5201503,2877.45,clayey,soybean,251.58
460,1.51,56.69,3.59,74.26,28.55,95.19,30.01,6/13/2022 09:56:17,23.1216171,113.2694916,182.65,loamy,corn,425.65
461,49.24,51.69,8.76,69.33,22.95,78.61,84.29,8/25/2022 19:00:46,30.069463,104.616392,6269.59,sandy,wheat,903.48
462,51.83,46.43,10.81,64.69,32.34,71.27,77.98,4/24/2022 08:31:28,30.352893,105.204609,1726.73,sandy,wheat,419.25
463,57.77,67.86,3.7,92.84,50.32,89.93,0.53,1/25/2022 02:02:49,13.8038957,100.647812,5893.39,clayey,corn,209.27
464,6.5,80.81,1.19,51.18,26.44,66.27,54.85,10/3/2022 15:15:16,37.9346907,21.1449975,101.04,sandy,soybean,562.01
465,95.12,31.84,8.44,0.49,88.75,51.42,69.06,5/20/2022 16:10:38,22.141482,113.83012,8335.42,clayey,corn,263.14
466,76.69,36.81,10.17,7.79,88.8,82.42,63.49,10/21/2022 00:54:05,33.5590518,71.4915293,215.74,sandy,wheat,307.14
467,24.52,94.06,10.53,18.95,98.4,55.08,0.37,7/14/2022 19:58:52,41.6550179,-8.7184577,5036.0,loamy,wheat,533.99
468,58.69,63.57,11.9,68.43,90.59,92.96,69.53,9/5/2022 15:08:11,3.856457,-68.2385339,2642.02,loamy,soybean,772.95
469,87.91,31.25,7.41,40.99,72.5,35.07,58.65,8/31/2022 19:29:38,-11.7910581,-38.3562554,763.12,loamy,wheat,100.34
470,49.58,85.78,9.05,13.49,63.71,70.07,59.14,3/17/2022 06:20:26,31.563513,104.570694,1864.08,sandy,soybean,379.03
471,80.22,95.27,6.76,15.98,15.1,61.02,99.39,3/17/2022 04:32:58,39.5435798,-8.0379136,345.76,loamy,corn,631.46
472,44.45,40.31,13.52,90.18,26.55,4.07,75.98,1/20/2022 02:31:58,-6.8316639,39.2827032,609.99,clayey,corn,70.18
473,60.79,20.0,12.33,13.6,58.03,94.99,98.92,5/20/2022 02:07:20,29.913085,97.817792,8620.24,loamy,wheat,620.82
474,67.82,66.14,12.87,5.27,89.0,64.89,6.09,1/12/2022 00:24:24,42.7282811,-84.5511177,4711.21,clayey,soybean,437.77
475,47.95,20.84,5.82,11.37,1.73,11.06,84.44,2/12/2022 23:38:18,36.6755608,10.1535196,9428.14,clayey,wheat,964.76
476,40.05,99.71,2.2,9.77,44.75,93.84,11.63,3/4/2022 04:38:16,22.358416,114.128354,7236.01,clayey,corn,942.24
477,95.79,96.94,7.53,76.36,15.44,4.61,2.9,5/26/2022 13:49:30,-6.10819,177.33393,4436.29,sandy,corn,168.5
478,82.86,67.51,12.45,23.45,9.23,36.28,94.34,12/16/2022 15:56:57,31.805855,119.188203,5357.68,loamy,wheat,787.49
479,59.74,34.09,0.3,70.79,76.49,53.18,59.94,3/13/2022 07:53:23,-32.9979844,-60.6298078,5222.48,loamy,corn,203.31
480,53.01,33.71,1.14,66.95,19.86,67.51,6.59,11/8/2022 18:01:22,-15.81143,-72.858566,3728.72,clayey,wheat,895.82
481,76.48,36.69,8.15,4.92,86.44,47.5,98.77,4/10/2022 05:35:21,54.8940073,65.0894647,4022.89,clayey,corn,145.83
482,14.24,58.54,7.89,40.37,70.27,94.66,85.82,4/18/2022 20:51:48,49.4424226,34.6731345,5023.29,loamy,wheat,225.92
483,70.07,46.04,8.27,57.19,54.98,49.11,14.69,11/9/2022 16:20:27,10.7480929,106.6352362,1108.79,clayey,wheat,904.31
484,84.48,66.56,3.64,0.22,36.36,82.21,68.76,9/7/2022 09:31:16,39.1935336,-7.2866952,3843.26,sandy,soybean,939.04
485,86.67,61.44,0.51,74.83,91.71,37.06,3.73,6/15/2022 13:16:45,35.202503,102.521807,2941.69,loamy,wheat,817.0
486,27.3,22.55,13.98,51.22,72.14,76.68,90.02,2/23/2022 06:31:33,56.7829665,61.7005127,6500.79,sandy,soybean,177.82
487,5.48,14.15,13.2,80.03,62.55,98.1,24.59,1/4/2022 10:39:20,49.5555137,21.6832308,69.26,clayey,soybean,922.26
488,97.7,68.45,9.61,31.02,50.42,90.3,61.53,8/19/2022 04:46:35,23.348395,111.023398,3909.1,sandy,corn,295.18
489,90.26,27.93,8.78,92.89,12.7,88.23,4.36,10/30/2022 11:25:23,-34.8411832,-58.4389753,8718.84,clayey,wheat,549.8
490,48.48,44.21,9.11,34.16,7.59,71.17,79.14,1/3/2022 15:38:00,55.6345009,13.0744097,9646.14,sandy,wheat,154.31
491,15.73,68.32,2.46,85.67,62.24,69.9,23.63,5/22/2022 08:26:33,-11.9007479,-40.7564002,1487.17,clayey,wheat,435.88
492,91.05,92.14,9.23,5.5,35.09,37.34,95.15,10/8/2022 16:18:17,-1.877183,106.1149182,4744.01,sandy,soybean,227.16
493,39.03,38.1,1.81,1.61,53.71,79.59,8.56,12/19/2022 18:29:33,47.9956173,0.1924459,5174.86,clayey,wheat,222.69
494,94.63,24.93,4.44,11.48,93.87,88.54,67.49,9/23/2022 21:08:28,27.69965,108.839557,5033.88,clayey,soybean,169.76
495,52.01,0.7,3.32,94.05,6.49,50.83,48.2,2/19/2022 09:02:57,31.559966,114.121441,9863.08,clayey,corn,885.54
496,28.53,15.01,0.57,15.2,21.92,50.81,96.47,4/16/2022 05:24:42,30.2915328,-97.7688358,9864.44,sandy,wheat,438.31
497,9.8,55.66,3.3,69.09,81.16,38.95,94.41,2/17/2022 10:45:36,-7.31054,107.77903,1228.08,sandy,soybean,412.32
498,98.14,72.11,5.55,72.28,16.54,31.79,98.41,6/12/2022 04:28:15,1.05,118.8,8085.76,sandy,corn,229.08
499,86.07,65.07,10.51,60.58,3.34,16.42,61.79,6/18/2022 17:15:35,2.7991084,44.0793911,1395.21,sandy,corn,854.62
500,43.08,28.4,12.7,39.73,37.82,66.94,20.61,2/13/2022 08:53:49,-31.3582685,-64.2371705,7004.11,clayey,soybean,177.62
501,34.38,68.13,5.8,47.47,53.6,4.92,26.75,1/22/2022 04:27:19,35.7642515,10.8112885,9491.0,clayey,soybean,379.43
502,72.88,57.03,2.18,40.77,33.95,50.13,9.35,1/6/2022 03:09:12,11.348909,106.4641459,2059.56,loamy,wheat,340.71
503,64.16,60.86,11.75,11.51,75.59,34.96,29.37,5/6/2022 07:13:22,-7.9865988,112.4589481,9576.26,clayey,wheat,911.88
504,68.58,11.48,5.69,71.59,55.17,50.6,77.89,2/9/2022 04:12:54,13.7246078,100.5148471,7937.81,loamy,soybean,81.91
505,12.11,27.61,12.4,3.6,86.63,72.75,68.38,7/6/2022 09:30:52,22.948016,113.366904,8587.61,sandy,wheat,417.35
506,68.34,20.32,11.71,29.18,34.29,29.29,98.37,8/17/2022 04:52:41,37.1691,10.03478,2739.46,loamy,soybean,893.07
507,13.87,21.49,7.62,80.62,57.04,74.19,40.6,6/11/2022 21:49:41,0.0851034,-76.8940156,7239.81,loamy,wheat,100.16
508,85.64,6.45,7.23,36.36,95.13,12.48,17.54,11/26/2022 09:44:54,59.33549,18.0685774,2091.08,sandy,wheat,145.71
509,84.91,91.21,5.02,49.68,8.69,67.84,36.56,3/30/2022 15:52:01,-7.4727879,109.0274877,694.89,sandy,corn,290.14
510,99.19,19.35,11.72,40.53,15.44,18.4,98.42,3/30/2022 07:39:26,46.3043619,38.9758429,9399.18,clayey,wheat,188.73
511,97.51,54.69,6.4,95.89,82.25,36.71,55.05,3/23/2022 02:31:30,5.1215877,7.3732655,2766.7,sandy,wheat,893.86
512,60.13,92.83,7.73,80.49,74.23,99.51,12.21,11/20/2022 07:17:13,46.7515251,33.3678207,7903.36,loamy,soybean,657.81
513,46.52,82.42,7.2,75.09,27.84,97.88,59.57,8/3/2022 02:37:11,31.59998,118.553352,3363.83,clayey,corn,237.12
514,95.22,40.04,4.39,81.12,77.53,52.86,9.54,1/29/2022 04:34:24,48.1214727,11.5322563,647.69,clayey,wheat,675.13
515,78.43,41.34,9.34,87.23,64.19,71.3,42.66,3/8/2022 23:21:05,-7.5292266,110.5937834,6775.17,sandy,wheat,386.4
516,70.99,63.44,12.06,24.57,55.78,31.14,68.64,7/6/2022 05:01:33,41.9339521,74.5404694,4327.58,sandy,soybean,629.42
517,59.53,76.43,5.6,72.72,30.28,44.36,82.43,6/18/2022 15:06:11,-7.2030729,112.0237903,1728.59,clayey,corn,714.78
518,4.09,67.15,10.86,66.07,46.14,68.06,3.29,6/1/2022 04:43:08,-8.620944,-77.86676,1514.08,sandy,corn,889.39
519,76.55,62.35,1.94,54.49,54.32,0.36,71.82,4/26/2022 01:37:49,31.463475,120.649341,4477.5,clayey,wheat,103.16
520,17.77,82.41,6.96,3.02,92.91,90.8,35.09,11/26/2022 17:19:45,-7.7687701,112.9386472,7585.38,clayey,wheat,494.24
521,87.06,70.12,6.89,93.41,46.67,37.35,37.52,9/14/2022 04:02:25,9.462591,3.179389,7766.76,clayey,soybean,924.28
522,18.89,6.59,9.42,20.0,44.86,61.99,59.21,11/22/2022 18:43:15,-6.1583904,106.4288088,7155.61,loamy,soybean,984.82
523,90.81,98.08,13.43,36.53,8.31,42.57,11.45,8/7/2022 04:29:25,40.64278,19.65083,7507.94,loamy,corn,340.69
524,85.95,13.33,13.23,58.01,30.88,18.86,97.56,7/2/2022 00:27:54,30.54251,119.9774,3242.35,clayey,soybean,524.47
525,54.71,14.17,5.55,63.62,97.75,48.03,32.06,3/20/2022 09:29:56,28.159141,115.771093,5130.83,clayey,corn,77.14
526,78.71,75.32,8.13,58.02,17.45,64.18,47.3,2/4/2022 22:42:22,-7.8666877,111.4666099,9874.04,sandy,soybean,244.52
527,13.61,18.17,0.76,11.61,53.63,35.38,33.82,4/14/2022 06:18:43,63.8223321,20.2753893,1557.65,clayey,wheat,867.2
528,36.65,17.05,6.12,90.43,74.21,6.23,48.39,12/26/2022 14:25:05,52.142598,20.7175048,1356.09,loamy,corn,293.66
529,30.13,30.8,7.84,24.32,50.61,55.27,76.9,6/11/2022 19:27:22,60.008624,30.412653,1383.77,loamy,soybean,379.65
530,35.31,75.23,3.24,28.56,60.88,55.08,35.41,6/19/2022 01:45:06,30.786657,108.761889,4441.29,sandy,wheat,579.01
531,11.77,81.12,12.11,28.64,93.72,58.87,29.39,6/29/2022 16:35:05,64.5950323,30.6115492,7732.5,clayey,wheat,131.49
532,60.4,54.41,4.95,25.28,88.45,92.1,1.61,9/25/2022 23:16:13,7.894825,98.298895,1180.29,clayey,wheat,765.32
533,81.69,67.05,5.03,90.16,28.28,74.01,17.84,5/21/2022 09:57:26,-6.8622047,111.6051176,6606.92,sandy,corn,906.73
534,77.12,2.71,6.48,1.53,42.51,49.32,69.32,12/24/2022 13:23:33,43.7441795,2.511999,1620.61,sandy,corn,215.39
535,44.78,26.84,11.23,88.39,75.37,16.72,87.69,1/16/2022 14:08:42,4.6096768,101.1064003,5825.28,sandy,corn,725.72
536,16.47,8.7,9.31,74.97,33.04,73.53,65.26,9/20/2022 01:18:01,59.6742944,29.8519956,7040.8,sandy,wheat,339.57
537,7.42,9.11,5.3,67.5,59.26,93.57,71.34,5/15/2022 07:39:47,-7.2114552,112.7450068,7048.28,loamy,wheat,711.89
538,2.35,21.46,7.42,36.73,39.79,28.01,69.08,12/12/2022 08:48:43,54.0083923,18.7471205,4404.05,clayey,soybean,468.41
539,67.78,75.85,4.73,5.35,81.99,47.99,91.53,7/12/2022 10:50:02,29.3781872,121.9194335,8345.57,sandy,wheat,2.84
540,5.15,13.74,0.86,1.7,32.69,95.7,44.66,3/10/2022 07:55:09,31.6173469,131.0471926,8984.12,clayey,soybean,508.01
541,75.13,32.61,11.45,30.62,42.09,81.89,13.6,12/23/2022 07:33:48,27.991617,114.387256,7711.98,loamy,soybean,770.45
542,21.55,86.02,8.29,65.66,69.59,35.69,95.48,7/6/2022 07:08:53,30.931792,118.750903,3750.46,loamy,corn,202.97
543,94.6,97.56,0.08,98.41,76.87,49.21,21.85,2/11/2022 03:27:05,16.7445704,100.1367166,4342.75,clayey,corn,609.68
544,19.88,63.25,10.06,50.07,0.05,32.23,57.13,2/10/2022 12:35:59,57.8007033,12.0725881,9993.33,sandy,wheat,638.81
545,6.7,68.53,5.63,43.17,87.48,95.54,66.96,6/13/2022 16:06:01,47.5619629,-0.9147447,276.42,sandy,wheat,891.47
546,87.85,71.84,13.36,36.52,50.65,70.41,61.62,9/20/2022 17:03:20,-8.0273556,113.7513827,8763.56,clayey,wheat,837.48
547,62.03,10.09,6.19,55.75,52.48,0.14,75.68,11/4/2022 23:54:54,44.9921453,40.6005314,8986.55,sandy,soybean,55.95
548,46.36,57.01,1.36,78.18,95.3,66.97,68.36,7/26/2022 20:42:51,-9.3095648,32.7689479,8842.25,clayey,wheat,752.13
549,78.57,3.52,4.22,16.34,87.32,74.98,18.34,7/27/2022 15:48:15,30.572815,104.066801,7941.98,loamy,corn,999.49
550,52.56,82.83,13.56,93.57,92.76,67.97,90.54,8/7/2022 17:46:25,-8.1433,112.6168852,9429.61,sandy,wheat,257.19
551,34.63,64.99,4.41,56.79,34.75,38.57,9.34,9/21/2022 20:34:40,38.119756,23.8661305,1905.92,sandy,wheat,779.02
552,50.31,10.88,7.32,70.17,0.61,11.73,71.66,2/4/2022 04:42:43,-28.8953831,27.9073244,2526.93,loamy,corn,199.72
553,81.51,54.9,10.44,68.27,7.28,46.92,4.92,3/24/2022 05:50:39,-8.4769874,123.0845277,580.3,sandy,corn,59.72
554,30.61,87.02,7.7,73.32,43.67,23.47,38.69,5/6/2022 11:58:19,40.7512099,23.0695911,3383.27,clayey,corn,273.78
555,75.12,67.5,2.92,6.16,21.16,59.81,5.23,1/6/2022 22:39:28,37.509395,103.929926,7804.72,sandy,soybean,292.23
556,6.64,48.24,3.94,2.71,20.53,79.97,91.85,8/29/2022 13:00:32,45.697904,0.964671,8993.19,loamy,wheat,914.71
557,26.7,10.3,1.97,60.46,44.26,23.69,33.41,8/5/2022 07:39:47,6.750597,-76.02611,9551.65,clayey,wheat,425.02
558,44.72,21.36,9.91,39.43,88.41,32.56,69.91,7/25/2022 05:44:38,50.3676821,25.8233821,2475.46,clayey,wheat,76.12
559,60.43,12.13,6.39,94.99,21.59,58.19,8.16,2/16/2022 20:19:55,34.0625448,-118.3089341,7351.34,sandy,corn,836.99
560,82.12,49.0,13.17,97.87,25.91,72.78,12.46,9/7/2022 13:41:35,53.9961392,27.7280809,2889.55,sandy,corn,801.74
561,11.21,72.43,12.05,47.94,29.09,5.23,10.92,10/4/2022 21:30:35,-7.0986081,113.5996336,9292.32,clayey,soybean,869.98
562,25.97,13.65,4.17,31.48,71.59,47.27,53.77,3/10/2022 04:47:40,35.553144,116.783833,3367.95,sandy,corn,765.47
563,86.66,2.78,5.28,78.16,12.05,44.22,78.23,10/10/2022 05:49:57,32.890479,115.814504,2799.41,loamy,wheat,448.2
564,32.84,89.76,9.05,19.09,31.86,47.01,63.11,10/18/2022 00:14:17,38.173303,77.215838,7492.16,sandy,soybean,786.19
565,81.11,67.51,6.69,46.02,74.13,54.88,32.1,3/23/2022 20:27:42,45.3401583,104.0061889,8245.22,loamy,corn,548.75
566,58.28,89.6,3.87,36.0,72.93,82.94,64.47,8/19/2022 22:32:12,36.933812,116.638327,6159.78,loamy,soybean,460.26
567,78.88,53.45,11.83,52.97,52.52,56.64,7.67,2/15/2022 12:21:06,-9.5972,119.5876,5015.35,sandy,soybean,654.55
568,17.7,2.72,5.77,66.08,53.57,1.14,95.42,5/6/2022 16:37:33,51.310421,20.7626339,1542.02,clayey,corn,846.05
569,20.54,52.43,9.39,79.68,2.99,68.95,70.04,10/27/2022 00:27:52,10.1111834,14.4432179,4665.87,sandy,corn,77.84
570,98.74,79.22,0.84,2.08,1.16,43.5,46.04,4/22/2022 02:02:53,-6.9757129,107.5801033,4347.08,sandy,corn,655.15
571,16.97,55.73,2.84,83.02,15.39,6.59,83.26,9/14/2022 02:44:18,54.357088,21.315311,2289.81,loamy,soybean,279.8
572,80.93,97.97,12.99,40.85,35.59,19.71,78.66,4/11/2022 09:14:47,11.2131346,4.579209,5194.25,clayey,soybean,22.5
573,15.84,70.28,6.54,85.75,92.75,13.44,59.39,2/10/2022 08:01:56,55.8220827,45.0303408,343.48,loamy,corn,390.68
574,58.93,58.49,7.14,52.32,67.75,12.87,88.73,2/24/2022 04:27:43,-8.506296,115.27916,7308.48,loamy,corn,395.95
575,70.06,36.37,5.55,73.52,76.45,49.41,60.45,6/8/2022 01:22:34,10.3834377,124.9779153,2038.88,sandy,soybean,913.92
576,32.18,15.76,4.87,65.01,20.43,61.86,97.16,11/10/2022 08:30:10,14.5660577,121.015242,2776.49,clayey,corn,571.18
577,47.62,77.96,6.51,23.89,37.79,82.96,40.34,11/7/2022 00:01:14,56.196934,15.290983,4149.38,loamy,wheat,46.26
578,52.58,92.95,13.23,8.06,82.37,4.21,66.29,12/13/2022 00:32:38,-34.6089515,-58.4464356,6774.32,clayey,soybean,458.47
579,12.16,8.1,4.61,40.6,4.28,79.37,57.45,6/28/2022 15:33:28,3.139199,101.7324927,8970.02,sandy,soybean,442.76
580,35.79,49.44,10.82,16.25,1.2,11.66,72.88,9/22/2022 18:44:48,54.7769326,-101.8448368,5127.52,clayey,corn,727.52
581,38.01,87.64,4.41,95.41,5.34,34.06,72.93,8/11/2022 15:37:48,-32.8976518,-68.7990117,1061.57,sandy,soybean,600.93
582,11.18,52.9,7.39,41.24,21.39,16.12,4.43,9/24/2022 19:24:28,22.9353419,113.6587617,6505.84,loamy,wheat,48.56
583,58.17,42.06,0.6,37.8,65.67,38.87,63.46,2/10/2022 06:14:08,35.4885986,10.9882593,662.58,loamy,wheat,832.23
